Id_Complex,Id_Simple
Masyarakat Korea menanggapi hal ini dengan perdebatan panas dan kecaman secara daring.,Masyarakat Korea menanggapi hasil ini dengan diskusi yang panas dan kritik online.
"""Merasa tertekan, aku memandang keluar jendela dan memikirkan cara untuk memperbaiki diri.""","""Merasa tertekan, aku melihat keluar jendela dari ruang kopi dan berpikir tentang cara-cara yang saya bisa memperbaiki diri. """
"Pemain Indonesia lainnya yang juga lolos kualifikasi adalah tunggal putra Andreas Adityawarman dan Taufik Akbar Hidayat, ganda putra Tontowi Akhmad/Muhammad Rijal, serta tunggal putri Aprilia Yuswandari dan Fransiska Ratnasari.","Pesawat Indonesia lainnya yang melewati putaran kualifikasi adalah laki-laki? Andreas Adityawarman dan Taufik Akbar Hidayata, ganda pria Tontowi Akhmad / Muhammad Rijal, dan perempuan?"
"Pejabat yang tidak disebutkan namanya itu mengatakan dalam sebuah pernyataan yang dipasang di sebuah situs berita Internet, unsur-unsur komando di dalam kelompok bersenjata terlarang Pemuda Beriman termasuk diantara mereka yang tewas dalam pertempuran itu.","Pejabat itu, yang namanya tidak diterbitkan, mengatakan dalam sebuah pernyataan bahwa unsur - unsur komandan dalam kelompok bersenjata percaya yang dilarang termasuk di antara orang - orang yang tewas dalam pertempuran."
"Pada perundingan-perundingan enam negara di Beijing pekan lalu, Korea Utara berjanji untuk memulai menghentikan fasilitas nuklirnya untuk diganti dengan bantuan energi.","Pada pembicaraan enam negara di Beijing minggu lalu, Korea Utara setuju untuk mulai menonaktifkan fasilitas nuklirnya dalam pertukaran untuk bantuan energi yang sangat dibutuhkan."
"Menteri Luar Negeri Iran Manouchehr Mottaki, Selasa, di Ankara kembali menyatakan bahwa negaranya mendukung penyelesaian krisis nuklir yang sedang berlangsung melalui diplomasi dan dialog.",Menteri Luar Negeri Iran Manouchehr Mottaki di Ankara pada hari Selasa bahwa negaranya mendukung untuk memecahkan krisis nuklir yang sedang berlangsung melalui diplomasi dan dialog.
Merokok sekarang akan diizinkan di ruang-ruang tertutup tertentu yang memiliki sistem sirkulasi pendingin udara yang terpisah.,Merokok sekarang akan diizinkan di beberapa kamar tertutup dengan sistem sirkulasi udara terpisah.
"Kerajaan Uni Emirat Arab, Kuwait dan Qatar juga mengutuk serangan-serangan dalam pernyataan-pernyataan terpisah.","Monarki Uni Emirat Arab, Kuwait dan Qatar juga mengecam serangan dalam pernyataan yang berbeda."
"Seperti dipahami bersama, usaha mikro sangat sulit mengakses ke perbankan.","Seperti yang dipahami bersama-sama, bisnis mikro sangat sulit dalam mengakses perbankan."
"Akan menjadi sebuah keajaiban jika mereka masih hidup, kata Carlos Garcia, ketua pemadam kebakaran yang memimpin usaha penyelamatan, kepada Reuters.","Ini akan menjadi keajaiban jika mereka masih hidup, Carlos Garcia, kepala pemadam kebakaran memimpin upaya penyelamatan, mengatakan Reuters."
"""“Saat ini, satu-satunya cara bagi obat alternatif mariyuana untuk diselidiki dengan benar oleh FDA (catatan penerjemah: Food and Drug Agency setara dengan BPOM di Indonesia) adalah dengan menunjuk perusahaan pribadi untuk mengadakan tes klinis pada klinik-klinik rujukan FDA (seperti layaknya tes penggunaan narkoba lainnya).""",""""""" Saat ini, satu-satunya cara agar ganja medis dapat dievaluasi dengan benar oleh FDA adalah untuk sponsor yang didanai secara pribadi untuk melakukan uji klinis yang disetujui FDA (seperti evaluasi obat lainnya). """
"Raja itu, yang pekan lalu merayakan ulang tahun naik tahta ke 60, sangat dipuja oleh raktyat Thailand atas jasa-jasanya, namun juga dilindungi terhadap kritik dan penghinaan berdasarkan undang-undang di negara itu.","Raja, yang merayakan tahun ke-60 nya di atas takhta tahun lalu, sangat dihormati oleh orang Thailand atas jasanya sendiri, tetapi juga dilindungi terhadap kritik dan penghinaan di bawah hukum esse majeste negara."
"""Kementerian Dalam Negeri mengharapkan kreativitas pengguna RuNet dalam crowdsourcing untuk memunculkan versi lain dari gambar """"Selfie Aman"""", mendorong pengguna untuk mengirimkan penafsirannya akan kampanye ini.""","""Kementrian Dalam Negeri berharap untuk mendapatkan jus kreatif RuNet mengalir dan mengumpulkan banyak orang untuk versi lain dari ""selfie Aman"" ""infographics, mendorong pengguna untuk mengirimkan penafsiran mereka sendiri untuk kampanye. """
Yang menjadi masalah bagi para peneliti tersebut adalah bagaimana caranya melindungi para astronom yang mendiami rumah tersebut dari serangan debu di bulan.,Masalah bagi ilmuwan adalah bahwa bagaimana untuk melindungi austronomers yang tinggal di rumah dari serangan debu di bulan
Sedikit sekali perempuan muda lajang (atau orang tua mereka) yang setuju dinikahi laki-laki yang tidak sukses.,Tidak banyak wanita muda yang belum menikah (atau orang tua mereka) yang setuju untuk menikah dengan pria - pria yang tidak berhasil.
"Atas nama pembangunan, para konglomerat mencaplok sektor-sektor perekonomian dari hulu ke hilir, menggusur tanah dan sumber-sumber penghidupan masyarakat.","Atas nama pembangunan, konglomerat itu memperoleh sektor ekonomi dari hulu ke hilir, menyapu tanah dan sumber kehidupan orang - orang."
"Saya mengetahui secara pasti bahwa serangan AS ini tak mengenai sasaran sipil, kata Meles.","Aku tahu pasti bahwa serangan AS ini tidak memukul sasaran sipil, kata Meles."
"""Di kebun, saya bertanya pada Mateus, salah seorang siswa yang berkata pada saya tentang melindungi cacing tanah, apa saja yang telah dia pelajari dalam kelas berkebun.""","""Di taman, saya bertanya Mateus, siswa yang mengatakan kepada saya tentang melindungi cacing tanah, apa yang telah dia pelajari di kelas berkebunnya."""
"Sistem pembangkit listrik PLTO terdiri atas chamber berisi udara yang berfungsi sebagai penggerak turbin,kolom tempat air bergerak naikturun melalui saluran yang terhubung dengan generator.","Sistem daya listrik WEPS terdiri dari ruang berisi udara sebagai penggerak turbin, kolom untuk air berfluktuasi melalui saluran yang berhubungan dengan generator"
"Tetapi bagaimanapun juga, ketika manusia sudah mencapai tahap dewasa, sebagian besar proses proliferasi sel akan berhenti.","Tidak peduli apa, ketika manusia mencapai tahap tua, sebagian besar proses proliferasi akan berhenti."
"Sebagai warga Israel saya mempertimbangkan ini sebagai tugas saya, katanya menambahkan.","Sebagai warga negara Israel Saya menganggap ini tugas saya, ia menambahkan."
"Sebelumnya, pada saat Hu memulai kunjungan ke Kamerun 30 Januari China mengumumkan, bahwa pihaknya akan menulis surat pemberian hutang terhadap 33 negara Afrika sebagai bagian dari perjanjian senilai miliaran dolar tahun lalu, untuk membantu kemacetan pembangunan di benua itu.",Sebelum Hu memulai tur di Kamerun pada 30 Januari Cina mengumumkan akan menulis off utang hutang oleh 33 negara Afrika sebagai bagian dari multi-miliar dolar janji dibuat tahun lalu untuk membantu cepat melacak pembangunan benua.
"""Orang ini berbicara tentang pasukan yang direkrut dari negara-negara sub-Sahara Afrika, yang disebut-sebut telah dibawa ke Tripoli dan menyerang warga seperti pejuang gerilya.""",Orang ini berbicara tentang milisi yang diduga dari negara-negara Afrika sub-Sahara yang dibawa ke Tripoli dan menyerang orang-orang seperti gerilyawan.
"Menteri Keuangan mengakui, realisasi pertumbuhan ekonomi selama tahun 2006 yang hanya mencapai sebesar 5,5 persen, agak meleset dari target yang ditetapkan dalam APBN 2006 yaitu sebesar 6,1 persen.","Menteri mengakui bahwa pertumbuhan ekonomi pada tahun 2006 yang hanya mencapai 5,5 persen telah melewatkan 6.1 persen target yang ditetapkan dalam anggaran negara 2006."
"Lintasannya termasuk pada 24 Pebruari di Pasadena, di kawasan utara Los Angeles.","Ini akan menyimpulkan 24 Februari di Pasadena, hanya timur laut Los Angeles."
"Stephen Jay Gould dan Niles Eldredge pada tahun 1993 menulis bahwa sebagian besar spesies, selama sejarah geologis mereka, tidak mengalami perubahan yang berarti, atau jika tidak, mereka mengalami sedikit perubahan dalam bentuk, tanpa arah yang jelas.","Stephen Jay Gould dan Niles Eldredge menulis pada 1993 bahwa kebanyakan spesies, selama sejarah geologi mereka, baik tidak berubah dalam cara yang tepat, atau mereka berfluktuasi sedikit dalam morfologi, tanpa arah yang jelas."
"""Saya menulis postingan blog ini sebagai bentuk solidaritas kepada Mahlet Fantahun dan kelompoknya, Zone9.""","""Saya menulis pos blog ini dalam solidaritas dengan Mahlet Fantahun dan kelompoknya, Zone9."""
"Hanya saja, berbeda halnya dengan hasil analisa ekonom terhadap penyebab dari inflasi yang cukup mendalam, solusi yang ditawarkan untuk menyelesaikan permasalahan inflasi tampak sangat dangkal.","Namun, berbeda dengan analisis akibat para ekonom penyebab inflasi yang cukup dalam, solusi yang ditawarkan untuk memecahkan masalah inflasi tampaknya sangat dangkal."
"? Gelombang udara ini, yang terbentuk khususnya di pesisir oleh arus udara yang datang dari laut, telah ditemukan dengan menggunakan radar, melalui pengamatan atas burung laut dalam kelompok yang meluncur di dalamnya.","Garis depan ini, yang khususnya terbentuk di pantai oleh arus udara yang datang dari laut, telah ditemukan melalui radar, melalui pengamatan burung laut dalam kawanan meluncur di dalamnya."
Mereka akan memperebutkan tempat di perempatfinal dengan pasangan Rusia Vitaly Durkin/Alexandr Nikolaenko.,Rian/Yonathan akan mendapatkan tiket ke perempat final dalam pertandingan melawan Vitaly Durkin/Alexandr Nikolaenko Rusia.
"Fee based income juga meningkat mencapai Rp520 miliar dibanding sebelumnya Rp419 miliar, sehingga net interest margin NIM membaik menjadi 6,22 persen dari sebelumnya 4,86 persen, katanya.","Pendapatan berbasis Fee meningkat menjadi Rp520 miliar dari Rp419 miliar, menyebabkan margin bunga bersih meningkat menjadi 6.22 persen dari 4.86 persen, katanya."
Kedua aplikasi tersebut memperkenankan pengguna untuk mengidentifikasi lokasi dengan jelas dalam peta.,Kedua aplikasi tersebut memungkinkan pengguna untuk mengidentifikasi poin pada peta yang seringkali sangat jelas.
"Sampai dengan April 2007 volume penjualan AALI turun sebesar 9,6 persen menjadi 263.956 ton dibanding periode sama sebelumnya 290.956 ton.","Dia mengatakan penjualan jatuh sebesar 9,6 persen menjadi 263.956 ton pada periode Januari-Maret 2007 dari periode yang sama tahun lalu karena setetes buah segar."
"Kalau didasarkan sektor, maka hampir semua sektor memiliki pertumbuhan PPh dan PPN yang kuat, paling tidak menunjukkan kenaikan double digit pada 2007, ujar Sri Mulyani.","Dalam hal sektor hampir semua sektor sebenarnya mencatat pertumbuhan PPh dan PPN yang kuat, setidaknya naik dua digit pada tahun 2007, katanya."
"Pasukan keamanan Tunisia menembak mati 25 anggota sebuah geng kriminal di daerah sebelah selatan ibukota Tunis, Rabu, kata satu sumber keamanan.","Keamanan Tunisia menembak tewas 25 anggota geng kriminal di selatan ibukota Tunis pada hari Rabu, kata sumber keamanan."
"Di samping itu, Menkeu mengatakan, realisasi harga minyak mentah Indonesia ICP mencapai 109,4 dolar AS per barel 95 dolar AS per barel, lifting minyak 937,6 ribu barel per hari 927 ribu barel per hari, volume BBM bersubsidi 19,6 juta kiloliter dari jatah 35,5 juta kiloliter, serta volume konversi minyak tanah elpiji 0,43 juta kiloliter dari jatah 2 juta kiloliter.","Selain itu, harga mentah Indonesia mencapai US$104,4 per barel US95 per barel dalam anggaran negara, minyak mengangkat 937.6 ribu barel per hari 927 ribu pbd dalam anggaran negara, volume bahan bakar yang disubsidiisasi 19,6 juta kiloliter dari kuota 35,5 juta kiloliter dan volume konversi minyak tanah ke-LPG 0.43 kiloliter dari kuota 2 juta kiloliter."
"""Krisis ekonomi tahun 2001 di Argentina yang membuat jutaan orang kehilangan pekerjaan mereka dan berujung pada hancurnya jasa-jasa keuangan memicu piquetero, atau demonstrasi dengan menempatkan demonstran di titik-titik tertentu (picketing).""","""Krisis ekonomi 2001 di Argentina yang memaksa jutaan orang keluar dari pekerjaan dan menyebabkan runtuhnya jasa keuangan memicu piquetero, atau pemetik, pergerakan."""
"Sehubungan dengan tingkat inflasi, Aslim memperkirakan masih akan sama seperti inflasi pada bulan Februari.","Mengenai angka inflasi, Aslim mengatakan hal itu masih akan sama seperti pada bulan Februari."
"Sejumlah 307 rumah retak atau rusak, yang menyebabkan sekitar 2.000 orang diungsikan ke pusat-pusat komunitas serta tempat-tempat penampungan lainnya, kata pemerintah kota Wajima.","Total 307 rumah diratakan atau rusak, menyebabkan sekitar 2.600 orang mengungsi ke pusat - pusat masyarakat dan tempat - tempat penampungan lainnya, kata pemerintah kota Wajima."
"Sedikitnya tiga anggota pasukan keamanan Pantai Gading tewas ditembak dalam serangan terhadap pos pemeriksaan di dekat perbatasan dengan Ghana pada Jumat pagi, kata beberapa sumber militer dan dewan daerah.","Setidaknya tiga anggota pasukan keamanan Pantai Gading ditembak mati dalam serangan di titik pemeriksaan dekat perbatasan dengan Ghana dini hari Jumat, kata sumber-sumber militer dan dewan setempat."
"""Ini terjadi hampir sesering El Niño dan juga mempengaruhi pola cuaca normal di beberapa bagian di dunia, seperti curah hujan yang lebih tinggi daripada curah hujan normal di Asia Tenggara.""","""Ini terjadi hampir sesering El Niño dan juga mempengaruhi pola cuaca normal di beberapa bagian dunia, seperti lebih tinggi dari curah hujan normal di Asia Tenggara. """
"Dia disumpah sebagai presiden pada 1974, setelah kematian suaminya, mantan presiden Juan Peron --yang tiga kali menjabat sebagai pemimpin Argentina.","Dia disumpah sebagai presiden pada tahun 1974 setelah kematian suaminya, tiga kali presiden Juan Peron."
"Al-Shemmari menawarkan untuk memasuki negosiasi dengan AS dengan syarat-syarat tertentu, asalkan pihak ketiga seperti Uni Eropa, Rusia atau Turki menjadi tuan rumah.","Al-Shemmari menawarkan untuk masuk ke dalam negosiasi dengan Amerika Serikat dalam kondisi tertentu memberikan bahwa tubuh luar seperti Uni Eropa, Rusia atau Turki tuan rumah pembicaraan."
"Dominasi perbankan itu mengakibatkan aliran dana ke sektor riil menjadi terbatas sehingga realisasi kredit untuk dunia usaha perlu didorong, katanya.",Dia mengatakan bahwa aliran dana ke sektor nyata telah terbatas sehingga penyediaan kredit untuk sektor produksi perlu diperkuat.
"Kejadian ini, tepat di awal Jaman Kambrium Bumi, sekitar 550 tahun yang lalu, menandakan ledakan evolusi yang mengisi lautan dengan makhluk kompleks pertama bumi.","Saat ini, tepat di awal Periode Cambrium Bumi, sekitar 550 juta tahun yang lalu, menandai ledakan evolusioner yang memenuhi laut dengan makhluk kompleks pertama di dunia."
"""Minggu berikutnya, mereka kembali dibawa, diborgol, ke Kantor Investigasi dan Penuntutan.""",""" Keesokan paginya, mereka dibawa, diborgol, ke Biro Investigasi dan Penuntutan. """
"Pesawat itu sedang dalam penerbangan dari Luebeck, Jerman utara, menuju Stansted dekat London.","Pesawat itu terbang dari Luebeck, Jerman utara, ke Stansted dekat London."
"Anggota yang masih berada selama satu tahun lalu di Dewan tersebut, yang keputusannya mengenai perdamaian dan keamanan menjadi kewajiban bagi semua anggota PBB, ialah Republik Kongo, Ghana, Peru, Qatar dan Slovakia.","Selama satu tahun di dewan, yang keputusan tentang perdamaian dan keamanan wajib untuk semua anggota PBB, adalah Republik Kongo, Ghana, Peru, Qatar dan Slovakia."
"""Sementara Buku FC mendorong para perempuan dan individu LGBT untuk bergabung, siapa pun bisa bermain di tim ini, tanpa memandang jenis kelamin, gender, usia, agama, keyakinan, atau pandangan politik.""","""Sementara Buku FC mendorong wanita dan individu LGBT untuk bergabung, siapa pun bisa bermain di tim, terlepas dari seks, jenis kelamin, usia, agama, kepercayaan, atau pandangan politik."""
